baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000002079.14	1.05684658156106	-1.50391271758519	3.58171656958899	-0.419886020673537	0.674568720476163	NA
ENSG00000002330.14	89.9020832457018	1.53260803413946	0.504426610649945	3.0383171739586	0.00237903412898643	0.00603487500712203
ENSG00000002549.13	62.5491955599562	-1.9080584742729	0.746601425270514	-2.55565876207852	0.010598699943046	0.0227576835499564
ENSG00000002586.20	65.2743061170758	1.39521908724399	0.609670864594271	2.28847919142814	0.0221096305494577	0.0432907771981629
ENSG00000002586.20_PAR_Y	65.2743061170758	1.39521908724399	0.609670864594271	2.28847919142814	0.0221096305494577	0.0432907771981629
ENSG00000002587.10	21.5139362819058	8.09394459116848	1.68539860681633	4.80239188429005	1.56781475115946e-06	7.78517141106272e-06
ENSG00000002726.21	4.79047842597535	4.3396195923134	2.15665430474253	2.01219990740773	0.0441988682620744	0.0784358092686538
ENSG00000002746.15	10.5212860110488	4.68277819082997	1.57815370249623	2.96725102467714	0.0030047552873395	0.00744332233870173
ENSG00000002822.16	18.4083452488225	-2.28970465080081	0.961468709836273	-2.38146559256278	0.0172439015986512	0.0349565613515933
ENSG00000002834.18	4127.88462189228	1.95798421728636	0.314299133649253	6.22968378739281	4.67377569697404e-10	4.32302749505538e-09
ENSG00000002919.15	295.348083420794	1.91235129645391	0.404536169530008	4.72726900705984	2.27559704419137e-06	1.10040464340145e-05
ENSG00000002933.9	0.793727584138772	1.13646541179386	4.47977598138673	0.253688000586596	0.799736605009764	NA
ENSG00000003056.8	770.416255210804	1.50525063293231	0.338001505829954	4.45338439909078	8.45272266365637e-06	3.65494448142375e-05
ENSG00000003096.14	24.8216196608805	-0.041153161684153	0.83582162685206	-0.0492367753621636	0.960730604293334	0.972533666982026
ENSG00000003137.9	3.03159872517991	3.7904985368817	2.46390851476154	1.53840879812397	0.123948692399467	0.186747877019845
ENSG00000003147.19	30.9727878860922	-1.5414772147598	0.77613463722643	-1.98609511909992	0.0470227631442607	0.0827193798528921
ENSG00000003249.15	1132.50417847713	4.69662863358276	0.349410814312964	13.4415663201999	3.45054715330381e-41	8.50153926565472e-39
ENSG00000003393.16	111.854346989957	-2.3082672106198	0.486302020302064	-4.74657129572696	2.06893818693868e-06	1.00589060893705e-05
ENSG00000003400.15	78.660313102264	-1.84620583552086	0.55493977158586	-3.32685803045785	0.000878311087931401	0.00246211220867864
ENSG00000003402.20	323.151735770763	-2.33002880717333	0.384770047038167	-6.05563979085461	1.39860655358772e-09	1.18304884881229e-08
ENSG00000003436.16	133.94656639357	-3.98611502597003	0.529236518137229	-7.53182157572966	5.00373023897721e-14	8.52594984214887e-13
ENSG00000003509.16	55.685456152214	-0.742995664223118	0.587695904098832	-1.26425190143603	0.206139627398494	0.286310101478477
ENSG00000003756.17	154.673133191599	-1.01398533670363	0.429129442047938	-2.36288922956341	0.0181330886212472	0.0364678817333997
ENSG00000003987.14	13.4531212748785	-2.08972485884398	1.09961791266178	-1.90040998312361	0.0573793378299811	0.0979752778234309
ENSG00000003989.18	35.2284975105232	8.80578167134988	1.61117790355584	5.4654310066664	4.61783378192894e-08	3.03559457948355e-07
ENSG00000004059.11	316.024599469077	0.355914837505028	0.456004434767602	0.780507403807195	0.435092271292966	0.529557529536204
ENSG00000004139.14	144.629688643753	3.09716894673368	0.462033029138373	6.70334965556353	2.03695261113899e-11	2.34711857269757e-10
ENSG00000004142.12	945.68506025379	0.862509312278453	0.428962418379177	2.01068735936687	0.0443584900424965	0.0786658113935488
ENSG00000004399.13	367.523446077199	1.76477027337593	0.366474997330102	4.81552707888094	1.46811852235516e-06	7.32630790018023e-06
ENSG00000004455.17	1166.5967728532	-2.28370026280462	0.36357090255938	-6.2813064707004	3.35739553736709e-10	3.1767585560833e-09
ENSG00000004478.8	1024.2653525175	1.80461935870436	0.492889995095375	3.66130247451089	0.000250936288609691	0.000796348007204212
ENSG00000004487.17	420.032106040567	-0.281464257543066	0.368860353092402	-0.763064545114061	0.445424903339962	0.539634634302743
ENSG00000004534.15	175.513067316015	-1.21308796283877	0.446585148406039	-2.71636431970152	0.00660032426580267	0.0149880499795687
ENSG00000004660.15	124.375816487214	1.83236730819041	0.477681254273801	3.83596235313039	0.000125073567438741	0.000422760433531002
ENSG00000004700.16	51.2071511944317	-3.59085337959032	0.719858653944962	-4.98827562871094	6.0920610446471e-07	3.26647292752349e-06
ENSG00000004766.17	25.9772298184557	-3.58127770617367	0.932314891321097	-3.84127480909264	0.000122396992372961	0.000414382165610248
ENSG00000004776.13	13.6482386333848	3.19504385460443	1.17084865620259	2.72882736609776	0.00635599681353827	0.0145132251427431
ENSG00000004777.18	311.742631289396	1.43544474429573	0.526659200462597	2.72556663404891	0.00641912180578174	0.0146321043175602
ENSG00000004779.10	55.3868972796057	-1.35285376845886	0.611384161132843	-2.21277202528789	0.0269133668643632	0.0513093477976264
ENSG00000004838.14	3.18210485819894	-0.767825301920489	2.03631794761377	-0.37706552791535	0.706124908370686	0.773970935171361
ENSG00000004848.8	0.60750663501807	2.93921089833307	4.88638926117771	0.601509773624679	0.547500504046055	NA
ENSG00000004864.14	199.999611062768	-1.73703743574775	0.466510072675363	-3.72347251965239	0.00019650125823293	0.000637032136306987
ENSG00000004866.22	97.3375056449335	-1.00609865112028	0.486871226860917	-2.06645740313523	0.0387853105590525	0.0702496316871746
ENSG00000004897.12	202.381504923988	-2.59522500249575	0.471370680518299	-5.50569882632952	3.67706692567607e-08	2.45766938588206e-07
ENSG00000004939.16	11.9003027866511	-5.35377317953192	1.8599679170566	-2.87842232677017	0.00399669688645483	0.00959596727366928
ENSG00000004948.16	0.924517796569928	0.64337033771045	3.73237435250911	0.172375618559789	0.863142238834066	NA
ENSG00000004961.15	91.5262978423415	-0.633720187006944	0.579524364502912	-1.09351776357241	0.274166534035745	0.362903147943343
ENSG00000004975.12	446.062238404996	1.25599133933682	0.356928112558859	3.51889160630268	0.000433353724440059	0.00130457743757824
ENSG00000005001.10	11.5535881358779	4.82004759211446	1.55121013372011	3.10728217108474	0.00188816079321045	0.00490859303756821
ENSG00000005007.13	824.51482815535	0.854043131599976	0.334433425672109	2.5537014725236	0.0106584595637404	0.0228695312313071
ENSG00000005020.13	79.3775893877659	-4.25248338789526	0.657223134591703	-6.47037994263106	9.77567981992601e-11	1.00809441754026e-09
ENSG00000005022.6	501.926383599225	-3.74864347894282	0.453640700999664	-8.26346372951575	1.41505211308191e-16	3.50706850629798e-15
ENSG00000005059.16	22.7860259572963	-0.87800688616901	0.833073638826131	-1.05393670529078	0.291911896548727	0.382065406602055
ENSG00000005075.15	110.980670616366	-0.497046847922039	0.464164775162751	-1.07084137900761	0.284240757772188	0.37397280161106
ENSG00000005100.13	277.807613446953	0.932400625249108	0.446665283103232	2.08747055238142	0.0368456202497841	0.0672257356248965
ENSG00000005108.16	2.2473153948652	4.83585884066136	2.91619419025211	1.65827737289446	0.0972614939278685	0.152016829647445
ENSG00000005156.12	310.650806090103	0.460390306748279	0.38232709258562	1.20417913267597	0.228520349566492	0.311794609096884
ENSG00000005175.10	70.5263535520953	-3.44106703711264	0.616473952303833	-5.58185309249966	2.37969348060329e-08	1.6429691445341e-07
ENSG00000005187.12	421.195137558495	-7.93935539359462	0.768651748060731	-10.3289368867308	5.21351816741256e-25	3.20344560061724e-23
ENSG00000005189.20	31.1514645330764	-3.61529345698469	0.957467271619243	-3.77589246561985	0.000159435768604371	0.00052686131502912
ENSG00000005194.15	312.823038175805	0.87357891768706	0.466330503682385	1.87330425693544	0.0610263823834174	0.103366854194087
ENSG00000005206.17	652.444488253729	0.530101758308218	0.421139246583606	1.25873274126918	0.208126881156508	0.2885839958307
ENSG00000005238.20	108.875408947308	1.43461129220659	0.484368752159197	2.96181635543467	0.00305830134493659	0.00756552525835235
ENSG00000005243.10	0.8223641319161	-0.775107793550675	4.43422914859928	-0.174801023486917	0.861235984094417	NA
ENSG00000005249.13	450.735277689307	-3.72776113183162	0.404576607648318	-9.21398089103565	3.14249133282012e-20	1.17172032173742e-18
ENSG00000005302.19	112.893204211319	-2.35481710552564	0.503873125710638	-4.67343262692274	2.96206902368027e-06	1.3987177120276e-05
ENSG00000005339.15	355.230611728677	0.863571209638168	0.384331089334767	2.24694601504372	0.0246434774417054	0.0475481943637235
ENSG00000005379.17	100.596948023979	2.06995058861092	0.509404368258821	4.06347239558655	4.83480424045534e-05	0.000178157573851735
ENSG00000005381.8	2.16632525551829	3.04357032364781	2.82537885620163	1.0772255610844	0.281379508490416	NA
ENSG00000005421.9	0.530330085889911	-2.35942226083163	4.871877535703	-0.48429424663097	0.628177058500087	NA
ENSG00000005436.14	34.5337902268414	-1.23476436600534	0.707150578697341	-1.74611236022734	0.0807914294384417	0.130461312935647
ENSG00000005448.17	77.9914445344861	1.64617827256635	0.529189797037046	3.11075210025471	0.00186611528921633	0.00485429493150768
ENSG00000005469.12	16.1425740051029	-3.35938335415308	1.12565876479237	-2.98437098277535	0.00284162010222312	0.007080384174992
ENSG00000005471.19	0.707106781186548	-2.76972731293823	4.85049595776459	-0.571019404418738	0.567986489402106	NA
ENSG00000005483.21	215.204323847916	-3.38584206852005	0.432205404371569	-7.8338725852887	4.7306819490746e-15	9.53382261926174e-14
ENSG00000005486.17	424.20829931632	0.163971842356469	0.456867722622207	0.358904414204065	0.719666597288575	0.784813089241579
ENSG00000005513.10	101.804173954279	8.89374267962676	1.45979785155254	6.09244812229857	1.11196885456736e-09	9.61958323033811e-09
ENSG00000005700.15	76.9645105519271	-2.44307710541756	0.59165229220134	-4.1292447229904	3.63956851466155e-05	0.000137563537888343
ENSG00000005801.18	170.603145375356	-1.70558101453365	0.431436976159241	-3.95325646335917	7.709472728534e-05	0.000271925275987071
ENSG00000005810.19	72.2225170267164	-2.52593745098374	0.589115929850262	-4.28767467147896	1.80553267992397e-05	7.27394065071648e-05
ENSG00000005812.11	64.5658066829838	-2.45260949583953	0.632196912311394	-3.87950249056495	0.000104670329537407	0.000358765691708207
ENSG00000005844.19	3.04722255472245	-2.02969600081474	2.31682663152846	-0.876067278057705	0.380993460226727	0.475503905887856
ENSG00000005882.12	86.8793314266251	4.41805807412579	0.681586337358595	6.48202264623941	9.05010515960071e-11	9.37502855589141e-10
ENSG00000005884.18	211.678838608374	6.27598635847601	1.38372002040427	4.53558976232953	5.74427404508143e-06	2.56912886682579e-05
ENSG00000005889.16	77.5784752634902	-2.57123584207942	0.594454736009837	-4.3253685879237	1.52277026696589e-05	6.23472459744537e-05
ENSG00000005893.16	481.234867441078	-3.73022923195804	0.379927973246102	-9.81825370763564	9.39569988531096e-23	4.54958253984103e-21
ENSG00000005961.19	68.6754251270897	-1.31114406854443	0.557228478039443	-2.35297390606734	0.0186239409636349	0.0372938852874191
ENSG00000006007.12	332.727004566564	0.759538483539579	0.369291626347329	2.05674439751637	0.0397108190804863	0.0716112011875287
ENSG00000006015.18	172.068379952926	0.466212443640495	0.416355544812823	1.11974597059848	0.262822029140929	0.349988364473331
ENSG00000006016.12	48.5511874598619	1.40422445116308	0.713241769899193	1.96879166423687	0.0489770199182354	0.0856535481952105
ENSG00000006025.12	104.207107758861	-0.669473953623614	0.515227713515384	-1.29937489009629	0.193815304642715	0.271700363751663
ENSG00000006042.12	409.768017949278	2.09067882015513	0.370388758041981	5.64455258093487	1.65611362982664e-08	1.17172836799474e-07
ENSG00000006047.13	135.564333278801	7.36320082923319	0.871797426831275	8.44599972724884	3.01454396365677e-17	8.05941535645301e-16
ENSG00000006062.18	130.831387067103	1.7172302075375	0.453712484292104	3.78484231091144	0.000153806070961514	0.000509732344630597
ENSG00000006071.16	5.50702946098597	2.08995343822329	1.61697028205641	1.29251196599937	0.19617990470447	0.274479299918051
ENSG00000006116.4	2.55106871237424	5.01772905574428	2.7828045300166	1.80311947951096	0.0713694525310751	0.117689351152129
ENSG00000006118.15	631.41519865611	9.56011046044854	0.810896514139069	11.789556735977	4.41860462588508e-32	5.1172328503741e-30
ENSG00000006125.18	1018.59279742403	-1.59888076313143	0.340774336790179	-4.69190484879701	2.70673015768294e-06	1.28855532473442e-05
ENSG00000006128.12	1.69708185540179	1.23333283878709	2.95700208206463	0.417088931478181	0.676613360605235	NA
ENSG00000006194.10	373.388276500721	0.811501873392875	0.371038581656307	2.1871091404305	0.0287345575362052	0.0543076006198671
ENSG00000006210.7	54.9736771790158	7.99787877419845	1.49715410563258	5.34205446460648	9.18990322655678e-08	5.7237040393209e-07
ENSG00000006282.21	50.2979510976355	1.49578954962977	0.70674764308913	2.11644080352615	0.0343073348389012	0.063163196471533
ENSG00000006283.18	54.8891772357553	7.9953660100597	1.49689857288477	5.34128774981148	9.22886280137e-08	5.74512140354792e-07
ENSG00000006327.14	332.990105803047	2.47517413249524	0.380342847367236	6.50774465624528	7.62874446349502e-11	7.98824904633723e-10
ENSG00000006432.16	268.323331610143	5.47182656470765	0.475347003942949	11.5112255243422	1.15820670084495e-30	1.16427570395738e-28
ENSG00000006451.8	214.720308546546	-0.844553535148818	0.434315621816098	-1.94456172591099	0.0518277495765884	0.0899797868717901
ENSG00000006453.14	161.900951169592	1.08216141961096	0.448244561697505	2.41422096793055	0.0157688959172766	0.0323315756952825
ENSG00000006459.11	74.1294418324045	-2.6063356268093	0.630766942096003	-4.13201049843956	3.59603992089946e-05	0.000136184567890483
ENSG00000006468.14	128.005255923979	-0.670007745290234	0.448696501078893	-1.49323149095033	0.135376601611652	0.201064445802709
ENSG00000006530.18	99.7464838453437	-1.61336733657989	0.491813599942889	-3.2804447391598	0.00103643566287804	0.00285960409169528
ENSG00000006534.16	12.16327322341	0.514084539392165	1.11831612045966	0.459695188137733	0.645735023872456	0.723171429810102
ENSG00000006555.11	10.1598269391914	5.49997386510754	1.8122463814266	3.03489300432647	0.00240621033218714	0.00609423082869474
ENSG00000006576.16	95.6426208625459	-2.87993501636878	0.530876771228984	-5.42486537827169	5.79982353449824e-08	3.73444440803165e-07
ENSG00000006606.9	7.25335438781886	0.0569990369792586	1.46364197547198	0.0389432920990654	0.96893560062684	0.978278115758833
ENSG00000006607.14	174.389406513859	-0.0302195494204531	0.478133560976307	-0.0632031546975022	0.949604732718979	0.964807622314965
ENSG00000006611.17	3.76014753249994	4.12045806195122	2.34355054053684	1.75821173500587	0.078711489258363	0.12772637932149
ENSG00000006625.18	188.394555408757	-2.12652793565991	0.467394196749647	-4.54975254388738	5.37090392280623e-06	2.41460083155713e-05
ENSG00000006634.8	37.1772230991818	-2.36423539806909	0.748941802059035	-3.15676784440286	0.0015952830081013	0.00421345846312074
ENSG00000006638.13	62.278108145987	-3.02981052087657	0.61755110998781	-4.9061696625181	9.28721968851582e-07	4.82624313465862e-06
ENSG00000006652.15	102.14158497965	-3.46116171361848	0.538027970212506	-6.43305163531075	1.25067139889321e-10	1.26838672016082e-09
ENSG00000006695.12	193.015879683762	1.08144662310531	0.446033656034356	2.42458524928444	0.0153258845817227	0.0315390440078015
ENSG00000006704.11	57.0705924692922	0.876886388306409	0.587051811992578	1.49371208876789	0.135250887490694	0.20099196002478
ENSG00000006712.15	203.764079781813	-0.839293835910687	0.434711246551895	-1.93069271284771	0.0535210646293551	0.092315571393296
ENSG00000006715.16	125.745613634205	-1.87711620193024	0.468941676058711	-4.0028777516785	6.2576640680914e-05	0.000224980480250651
ENSG00000006740.17	129.385574691407	7.70406446414665	0.965084034563287	7.98279133032477	1.43060640157138e-15	3.08076859279265e-14
ENSG00000006744.19	327.756474751101	1.04315179186	0.43435692101811	2.40160048426282	0.0163235251922741	0.0333030127948563
ENSG00000006747.15	64.7403664082874	-9.26903482072465	1.55465184013295	-5.96212899984858	2.48972464926442e-09	2.01252075138836e-08
ENSG00000006756.16	23.8666897077052	1.84478437554669	0.946621628827688	1.94880860458609	0.0513182858071382	0.0891771428999578
ENSG00000006757.12	30.6105898768998	-1.05079508395317	0.734820139556885	-1.43000310877002	0.152716126830173	0.222643712753594
ENSG00000006788.14	2.08616252911111	-4.30679185236532	3.00783005763972	-1.43186010174555	0.152183862649096	NA
ENSG00000006831.10	316.67395106119	-1.41743259202899	0.399509421400024	-3.54793282987371	0.000388267225372901	0.0011808717948501
ENSG00000006837.12	8.20306461061486	-0.665283724174334	1.33387626500908	-0.498759698801453	0.617948682176778	0.698999339775154
ENSG00000007038.11	215.063065733365	-7.23999847435312	0.772195424775546	-9.37586295134754	6.86121787810476e-21	2.7154215196008e-19
ENSG00000007047.15	422.231966783062	2.23527868816653	0.455858701265553	4.90344635730536	9.41696675471848e-07	4.88558611711045e-06
ENSG00000007062.12	24.4669695137356	8.27787813431709	1.6677743456219	4.96342814964595	6.92596705142575e-07	3.67362764815071e-06
ENSG00000007080.11	320.18492294904	1.00453063177241	0.402166250513399	2.49779943118063	0.0124966876438769	0.0263247491348089
ENSG00000007129.18	1.6002803535267	-2.11688377285549	3.48627848187706	-0.607204439880467	0.543715246132305	NA
ENSG00000007168.14	260.083216417406	-1.7911777672938	0.428018838298746	-4.18481059014418	2.85403976426673e-05	0.000110328985257325
ENSG00000007171.18	2.08379654361139	3.22166035138865	2.8563318111188	1.12790129593759	0.259361606519655	NA
ENSG00000007174.18	2.14106963916605	1.08215093493761	2.40591620283577	0.449787458791008	0.652863701576734	NA
ENSG00000007202.15	666.454754951628	-2.05179661470082	0.371885173826581	-5.51728533189017	3.44276223987776e-08	2.31460828920193e-07
ENSG00000007237.19	135.338970540826	8.32126731091303	1.11769665589932	7.44501405367235	9.6934099350599e-14	1.58769304681952e-12
ENSG00000007255.10	35.7175341122248	0.620347454493625	0.77190736263486	0.803655314772625	0.421596067762491	0.516331909305027
ENSG00000007264.15	126.138873955662	-0.473949593476238	0.463776040988039	-1.02193634769602	0.306811027798684	0.398062361363383
ENSG00000007312.13	2.67395324354131	2.61987068221753	2.44811881077681	1.07015667323198	0.284548792888081	0.374240931236674
ENSG00000007314.12	140.098802215348	3.67422155515502	0.600720947458836	6.11635330963183	9.57409343916911e-10	8.36892320764379e-09
ENSG00000007341.19	60.4458170506744	-0.930486620962855	0.568714701828406	-1.63612197464099	0.101814061996125	0.158060859403547
ENSG00000007350.17	2.8640787507217	-4.76217904573311	2.72146954350752	-1.74985571934619	0.0801432131667977	0.129689574378287
ENSG00000007372.24	37.8898366559575	-7.03435521814211	1.60334605694489	-4.38729692050748	1.147680670634e-05	4.83607695065445e-05
ENSG00000007376.8	491.702414166705	2.02393849505649	0.378347714754005	5.34941382260606	8.82395657723181e-08	5.51628986921424e-07
ENSG00000007384.15	130.00528525222	3.3266224072404	0.559651017466275	5.94410141931149	2.77977463749624e-09	2.22905285306056e-08
ENSG00000007392.17	170.450775919508	0.262441848263446	0.434366352663544	0.604194700289622	0.545714204011056	0.634042702774011
ENSG00000007402.12	226.416154120987	5.8080721953862	0.521321924911774	11.1410472451722	7.91827108016467e-29	6.72277265255467e-27
ENSG00000007516.14	98.4887614876733	-0.444806266681831	0.493466218850218	-0.901391523250031	0.367380186822946	0.46172269926147
ENSG00000007520.4	76.332537859665	-0.858148626702207	0.531947326300618	-1.61322105455465	0.106696490775722	0.164573099471225
ENSG00000007541.17	372.196031159686	1.37036183073995	0.370631371314344	3.69737139595154	0.00021784351759866	0.000699275187223391
ENSG00000007545.16	316.626639934194	1.19830563044904	0.374684378531823	3.19817344706102	0.00138301070012672	0.00370933211364831
ENSG00000007866.22	323.960063787932	2.84809308373	0.390376365670666	7.29576207523983	2.96973297824533e-13	4.56500946273993e-12
ENSG00000007923.16	310.63286292922	0.759163194183098	0.389252696260138	1.95030940434578	0.0511392524444164	0.0889211141160953
ENSG00000007944.15	230.058714903136	-1.47593349156873	0.395466365174574	-3.73213406130557	0.000189864402746933	0.000617347949984884
ENSG00000007952.18	1.97727228708566	-2.52923095239675	2.91410098770563	-0.867928381022958	0.38543354091823	NA
ENSG00000007968.7	184.735967952689	0.520642903849194	0.413308445318861	1.25969577865153	0.207779128794367	0.288204950090033
ENSG00000008018.9	195.932419130684	-3.77980754613718	0.491837198603282	-7.6850786334809	1.52903049748288e-14	2.82960717468646e-13
ENSG00000008056.14	169.899315526032	6.13371060518131	0.619936688222798	9.89409196407637	4.41599626094007e-23	2.25565857792043e-21
ENSG00000008083.14	507.345614527051	1.49734619534111	0.379605177431556	3.94448306915171	7.99723032790202e-05	0.000280931500378118
ENSG00000008086.13	18.7966076668068	1.99101932435167	0.947403732730952	2.10155317692535	0.0355924351444625	0.0652138734044538
ENSG00000008118.10	6.20752400766037	6.30115676594617	2.11747550674698	2.97578732120801	0.00292237453233396	0.00725569989844742
ENSG00000008128.23	54.6196555684449	-1.27981562499815	0.594662774108173	-2.15217040770294	0.0313839354247677	0.0584966017325399
ENSG00000008130.15	998.084268774471	1.3888347462257	0.329551502126127	4.21431775387315	2.50534358352539e-05	9.79035758009277e-05
ENSG00000008196.13	1.01495218974091	2.04071344231685	3.63769099634611	0.560991421307266	0.574803385373733	NA
ENSG00000008226.20	40.0720061941791	-1.45868014451795	0.704282360609293	-2.07115814068666	0.0383440199791098	0.0695807326229336
ENSG00000008256.16	202.690041131815	0.250283021955758	0.404893622426484	0.618145132679145	0.536479673841418	0.625308227044602
ENSG00000008277.15	9.70510145485119	1.91515968099955	1.23543388625822	1.55019196276057	0.121095448340145	0.183217923674665
ENSG00000008282.9	419.321212485684	-1.92303471183119	0.373937202327339	-5.14266753845957	2.70864705643613e-07	1.54882842264611e-06
ENSG00000008283.16	494.408880380792	0.97647261866327	0.348964451453957	2.79820083276336	0.00513881495090547	0.0120055367231761
ENSG00000008294.21	278.72279790028	-3.20642582510012	0.404585449449473	-7.9252129048713	2.27755769312259e-15	4.74998360048663e-14
ENSG00000008300.17	639.237807472624	5.0091183242213	0.406568184537968	12.3204877182256	7.02680289737832e-35	1.0841761088162e-32
ENSG00000008311.16	281.829257496955	10.3677193359889	1.43155556744379	7.24227516679748	4.41219502236321e-13	6.55336129474054e-12
ENSG00000008323.16	69.6026215466084	5.28638551087836	0.757278060180838	6.9807720424595	2.93562314500146e-12	3.82849741863163e-11
ENSG00000008324.12	135.400493147759	0.221381107617635	0.56887317419851	0.389157228110713	0.697159841478916	0.766619584151862
ENSG00000008382.16	25.4144587517843	0.288716334502358	0.781020438363335	0.369665530273928	0.71163171808402	0.778174950272801
ENSG00000008394.13	338.092137050593	2.14405007947928	0.455541026934765	4.70660149735824	2.51880604567978e-06	1.20594617515676e-05
ENSG00000008405.12	97.5964243367149	-2.13886243123898	0.523243365410926	-4.08770100612596	4.35669148094718e-05	0.000162053200963191
ENSG00000008438.5	8.06836984012401	1.01134285712379	1.32047960320011	0.765890555729038	0.443741425852687	0.538000085541484
ENSG00000008441.18	83.2740825018819	-5.16284911582321	0.736611994397104	-7.00891263663017	2.40177357595185e-12	3.18181189969668e-11
ENSG00000008513.16	139.606088577063	-0.516177824552854	0.463298509585712	-1.11413659632626	0.265220590759156	0.352696511078863
ENSG00000008516.18	423.434854880692	6.47776411727119	0.484291284941679	13.3757602473711	8.37925399989412e-41	1.96802833898448e-38
ENSG00000008517.19	11.9210726254866	2.15696043104236	1.28883610540603	1.67357232001414	0.0942146823037218	0.148037337812607
ENSG00000008710.20	751.951996139258	0.163961581035701	0.395433839171695	0.414637202974705	0.678407509367475	0.751192241712813
ENSG00000008735.14	53.6237816055032	6.36235050020993	1.02185475158395	6.22627676814909	4.77649976788915e-10	4.40507213456228e-09
ENSG00000008838.20	391.430555712503	-0.0820582508719302	0.3621275471632	-0.226600410586685	0.820734472994984	0.866342323623864
ENSG00000008853.17	191.002253917068	3.38083617655771	0.435567171540285	7.76191686945126	8.36552354175064e-15	1.61718440098258e-13
ENSG00000008869.12	52.2304670097089	-3.38036867884929	0.693439991580256	-4.8747818411019	1.08928765759419e-06	5.5719291925503e-06
ENSG00000008952.17	269.674479684884	-2.59051630114652	0.429645997625177	-6.02942030291293	1.64548836501918e-09	1.37613204995997e-08
ENSG00000008988.11	417.955496104789	-2.08996611901347	0.538862102262944	-3.87848043170355	0.000105110979807888	0.000360128702597414
ENSG00000009307.16	1312.2569151361	-2.94547741584967	0.418094129720644	-7.04501021771758	1.85447898026125e-12	2.51104047699059e-11
ENSG00000009335.18	316.1659536045	-1.39669052543003	0.405038664634012	-3.44828937921781	0.000564149265605794	0.0016545262217224
ENSG00000009413.16	80.6855845173113	-4.15092720652841	0.635684601958241	-6.52985331678852	6.58341342021617e-11	6.94163142534746e-10
ENSG00000009694.13	204.290401712729	-6.65980078088776	0.739594003596136	-9.00467114187749	2.16313129641046e-19	7.28708480028033e-18
ENSG00000009709.12	2.22996545977705	3.31630504376685	2.75104019141215	1.20547313489613	0.228020703059024	0.311163569101669
ENSG00000009724.17	25.2485107249046	0.312550382973753	0.827366970661281	0.377765120021584	0.705605087160281	0.773638211484012
ENSG00000009765.15	0.695387509703702	-2.72123018651514	4.64197992950884	-0.586221876836739	0.557726422170958	NA
ENSG00000009780.16	34.9005716463699	-1.01885024561462	0.724185403569688	-1.40689144049639	0.159459582094751	0.231007421617868
ENSG00000009790.15	21.5971922816968	-0.092905749428924	0.850431122856565	-0.109245472010546	0.913007794662501	0.937747216268731
ENSG00000009830.13	253.614547939807	2.68545786549906	0.413571141686805	6.49333958492864	8.39541544531772e-11	8.7328305279917e-10
