baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000008311.16	281.604631600575	10.3663397512313	1.43141158724993	7.24203984623839	4.41985941819303e-13	6.52661586931647e-12
ENSG00000008323.16	69.5420359316078	5.28488287328572	0.756909182579275	6.98218887406905	2.90616052976211e-12	3.79504168349692e-11
ENSG00000008394.13	337.873084451437	2.14272347279624	0.456201095453992	4.69688366413038	2.64160804304554e-06	1.25699802872345e-05
ENSG00000008405.12	97.5920446741525	-2.14035131700037	0.522469445596984	-4.09660571548784	4.19252076317726e-05	0.000156401089427343
ENSG00000008441.18	83.2844314071865	-5.16397792083657	0.736319901497074	-7.01322605886008	2.32884708176619e-12	3.08921933496456e-11
ENSG00000008516.18	423.099687959931	6.47638862181037	0.483952339856503	13.3822859989285	7.67499967965853e-41	1.80592025172676e-38
ENSG00000008735.14	53.5881996346971	6.3611786413019	1.02149967391631	6.22729385405859	4.74560536173017e-10	4.38137536458674e-09
ENSG00000008853.17	190.866076371555	3.37944281816451	0.434689950424586	7.77437531018054	7.58206329157158e-15	1.47522107798994e-13
ENSG00000008869.12	52.2334170175713	-3.38180379936481	0.692453682838193	-4.88379783829534	1.04061768559835e-06	5.33380119509561e-06
ENSG00000008952.17	269.673934381829	-2.59197923305886	0.429393487362843	-6.03637295241183	1.57616737649714e-09	1.31925419009537e-08
ENSG00000008988.11	417.915376461593	-2.09128814869987	0.54087001236752	-3.86652633882546	0.000110396546004189	0.000376619761347894
ENSG00000009307.16	1312.27054510026	-2.94682074212365	0.418908749622771	-7.03451705121288	1.999523502916e-12	2.69352612268144e-11
ENSG00000009335.18	316.142485063942	-1.39784786371538	0.404945620856137	-3.45193969689078	0.000556572101398747	0.00163491025515299
ENSG00000009413.16	80.6941304982951	-4.15240788794174	0.63490761221247	-6.54017656753522	6.14462452820706e-11	6.52205783080393e-10
ENSG00000009694.13	204.338239748402	-6.66124316645563	0.740375657168271	-8.9971126170369	2.31731805930859e-19	7.79988192235461e-18
ENSG00000009830.13	253.457939860395	2.68417105588076	0.41310534704919	6.4975461466519	8.16406546048165e-11	8.52183565914372e-10
ENSG00000009844.16	190.663189297582	-2.36079538911232	0.488395818875078	-4.83377477421887	1.33968148976297e-06	6.7243143675762e-06
ENSG00000009954.11	713.362966368646	-2.27743245122378	0.36836401002901	-6.18255961282543	6.30704816864221e-10	5.68741231167281e-09
ENSG00000010017.13	247.616633038243	-2.43810410311629	0.419940102920326	-5.80583775200642	6.40449583516277e-09	4.82339191270993e-08
ENSG00000010072.16	73.0346787958073	-2.91800396461301	0.594788122097355	-4.90595534141382	9.29736792357517e-07	4.81645745291877e-06
ENSG00000010244.19	807.341448736116	-1.34314248037738	0.335745419463805	-4.00047894181973	6.32144126037596e-05	0.000226748720063379
ENSG00000010270.14	103.320464494704	-1.19404611619944	0.482216343989793	-2.4761626831643	0.013280305003594	0.0278446235072857
ENSG00000010278.15	136.885208586452	7.03634797760333	0.795210967968639	8.84840408524247	8.87796871551846e-19	2.8546694553079e-17
ENSG00000010292.13	411.992852166546	-0.987768778134408	0.360118171675047	-2.74290179120903	0.00608988960095635	0.0139678555601055
ENSG00000010295.20	88.4452197273696	8.7056087078167	1.4705339247864	5.92003255489752	3.21877897261801e-09	2.55080888239231e-08
ENSG00000010310.9	209.853407715931	-4.18843883952447	0.508762157723208	-8.23260687915234	1.8318258384553e-16	4.44743289631525e-15
ENSG00000010319.7	13.3342805409817	5.9724285541186	1.73194398281983	3.4483959142805	0.000563926770615717	0.00165496961228487
ENSG00000010322.16	1002.65567117013	1.44242675811023	0.355726583533406	4.05487479676867	5.01611629313847e-05	0.000184204725659783
ENSG00000010327.10	155.584953951968	1.95622944208725	0.431719260794325	4.5312535708691	5.86347072945343e-06	2.61282482399025e-05
ENSG00000010361.14	121.653900154654	1.33771632491958	0.4573475026515	2.92494507385322	0.00344517025992981	0.00841718113869508
ENSG00000010610.10	96.2249017263647	6.02858310645131	0.740163942619803	8.1449294667249	3.79503061329913e-16	8.85518867016053e-15
ENSG00000010671.16	69.7709133448131	-7.93449819204314	1.5245045369249	-5.20464058968821	1.94372424961065e-07	1.14205706960204e-06
ENSG00000011009.11	637.706138359679	2.56365083830141	0.344148727604839	7.44925269996948	9.38704196393551e-14	1.54267333894259e-12
ENSG00000011028.14	248.035461172975	1.28448975781206	0.491685358866685	2.61242222215597	0.00899031462181353	0.0196603101913836
ENSG00000011052.21	57.4055049520562	-1.5999192635444	0.590594980926637	-2.7089956996149	0.00674872144896744	0.0152716663599365
ENSG00000011105.14	383.225859827817	4.92754662906092	0.460681581091025	10.6962093370243	1.06027384582589e-26	7.67083753343632e-25
ENSG00000011132.12	170.057091264938	1.84837319767154	0.426052245989795	4.33837214817971	1.43541948264816e-05	5.90612131306303e-05
ENSG00000011198.10	126.420215744042	-3.79561109264416	0.527357451125963	-7.19741625825165	6.13642123678559e-13	8.85875444257745e-12
ENSG00000011201.12	68.6759793943923	9.76723777765487	1.54919980058614	6.30469857661963	2.88755294158656e-10	2.75901026225141e-09
ENSG00000011258.16	126.76828575522	-1.01067937096127	0.453559787836436	-2.22832666842534	0.0258587392199314	0.0495959074685925
ENSG00000011260.14	34.996537444182	-2.95748917870153	0.769199087230859	-3.84489429043473	0.000120604418053414	0.000408675293853407
ENSG00000011304.22	5764.64610767318	1.95165690935451	0.318338085501123	6.13076787932001	8.74559261057494e-10	7.706957828367e-09
ENSG00000011332.21	65.9587892620528	3.45414390682252	0.615072751062133	5.61582983615801	1.95621105929473e-08	1.36733830760309e-07
ENSG00000011347.10	266.659515566172	7.28719821676715	0.645873613730666	11.282699992457	1.59765880613672e-29	1.42135179371393e-27
ENSG00000011405.13	123.706576319138	-1.21098246947237	0.473785307742327	-2.55597303184205	0.0105891325289731	0.0227476612356618
ENSG00000011426.11	110.996129026993	-2.00419920490356	0.498465379258187	-4.02073902882923	5.80158483502501e-05	0.000209654803202849
ENSG00000011451.21	512.354797312243	1.61525327373483	0.350732636670896	4.60536917541118	4.11734765670449e-06	1.89165076556294e-05
ENSG00000011454.18	52.8618250065359	-1.35196582410715	0.605222784546457	-2.23383167096111	0.0254941508188154	0.0489832032757046
ENSG00000011478.13	193.808193379464	0.951421760912777	0.404391256294239	2.35272584682324	0.0186363686281091	0.0373483923386056
ENSG00000011523.14	256.985085958041	1.36639427770794	0.388800786930701	3.51438146124814	0.00044077934769188	0.00132554211569615
ENSG00000011600.12	4.89207932099381	-5.54467247564157	2.24768914373597	-2.46683243147473	0.0136314131755248	0.028511929012228
ENSG00000011638.11	166.882128769658	2.59869515187326	0.443475924936835	5.8598336589374	4.63331046425263e-09	3.57501861962882e-08
ENSG00000012048.23	443.351474524596	-3.29803875998918	0.387172583095696	-8.51826524910213	1.61960926831478e-17	4.51571456792484e-16
ENSG00000012124.17	9.70941607782637	-5.06251076582243	1.85529565345403	-2.72868141333565	0.00635881034773838	0.0145145755326391
ENSG00000012174.12	83.4771114600353	-2.87907262010276	0.551032345742371	-5.2248704497083	1.74277084377053e-07	1.03266042677361e-06
ENSG00000012211.13	272.199736766303	-1.26721517077771	0.383792539297135	-3.30182335774022	0.000960585430372212	0.00267263337169645
ENSG00000012232.9	2258.10352358203	3.63571089564345	0.322405350279724	11.2768317662503	1.70786473799942e-29	1.50873370205654e-27
ENSG00000012660.14	844.473395695787	-1.35315752283047	0.341271925483079	-3.96504201426777	7.33830206184973e-05	0.000260037200578734
ENSG00000012779.11	26.3630874209584	-2.59751989103026	1.02268463979946	-2.53990310399071	0.0110883183984478	0.0236946691833068
ENSG00000012817.16	36.1340705422979	7.41472933035391	1.54218168525777	4.80794798773307	1.5248742439601e-06	7.57383287437036e-06
ENSG00000012963.15	187.553994900452	-1.16958312431019	0.41066615293473	-2.84801441743382	0.00439929315314766	0.0104521094382182
ENSG00000012983.12	43.6878038723587	-2.83432886154093	0.697249239383298	-4.06501535096378	4.80293006374618e-05	0.00017709925339036
ENSG00000013016.16	197.73347013704	7.05602089793697	0.686542487106805	10.2776172348373	8.88981912921317e-25	5.34174167580429e-23
ENSG00000013275.8	230.123354437184	-2.16115462761397	0.461521560620766	-4.6826731663568	2.83157801592186e-06	1.34030155493259e-05
ENSG00000013293.6	6.30359575711704	4.7661039221973	2.01288630981631	2.367795885418	0.0178944051109849	0.0360912791379689
ENSG00000013297.12	43.5365467797243	5.64957949100875	0.963027582418118	5.86647734099465	4.45151068008326e-09	3.44530231762853e-08
ENSG00000013306.16	1087.28287431298	0.850868331335128	0.327742246530495	2.59615090926631	0.00942746491912948	0.0205124048358204
ENSG00000013364.19	46.4702134792244	1.79849221303335	0.66032654371246	2.72364064440291	0.00645667176759162	0.0147135699509187
ENSG00000013374.17	245.662408516023	-2.41213036224088	0.42420499729069	-5.68623749754637	1.29868757576771e-08	9.34735766012108e-08
ENSG00000013375.16	167.305108242837	-3.09814961294272	0.511475202067906	-6.05728215252045	1.38440638282933e-09	1.17205827708215e-08
ENSG00000013392.8	28.5951903563523	-1.90893919468972	0.796302012150691	-2.39725526943472	0.0165184113927442	0.0336999166116183
ENSG00000013441.16	36.614249621483	-3.14818091066797	0.768280472993412	-4.09769741823825	4.17280244522429e-05	0.000155780912164015
ENSG00000013503.10	36.2320575195911	-3.39779175566288	0.792726897055977	-4.28620722758566	1.8174945770474e-05	7.31910764016671e-05
ENSG00000013523.11	489.289765050885	2.84235557237392	0.357864121417336	7.94255529477683	1.98058014734535e-15	4.158887937424e-14
ENSG00000013561.18	112.613150619757	-3.90115953441734	0.544969933753481	-7.15848580406647	8.15730335915565e-13	1.15574803980564e-11
ENSG00000013573.17	532.905094114624	1.02364182812715	0.366866640641316	2.79022869546747	0.00526708226840102	0.0122900213411986
ENSG00000013583.10	124.597471563017	2.45694272267704	0.478129645841816	5.13865380246656	2.76713658726482e-07	1.57798862644544e-06
ENSG00000013588.9	10.3690088090977	5.52715917910357	1.81393102620731	3.047061381744	0.00231090514526036	0.00587752892637843
ENSG00000013810.21	905.874902700771	1.07800313111063	0.32989476025714	3.26771825739327	0.00108418235023141	0.00297703773931466
ENSG00000014123.10	89.1758748044812	-4.11950534960558	0.603188797105585	-6.82954552434182	8.51840620720204e-12	1.0385855354902e-10
ENSG00000014216.16	1101.44614367324	1.17162649398213	0.329372035740026	3.55715229846316	0.000374896827552721	0.00114515235122816
ENSG00000014641.21	177.847164492695	-3.59364942740074	0.536142968673414	-6.7027819767786	2.04488457022451e-11	2.35301914188952e-10
ENSG00000014824.14	177.042988568721	-2.03593945787553	0.425897560925697	-4.78035012327935	1.74990172943327e-06	8.60829930479513e-06
ENSG00000015153.15	43.7918746022867	-5.64816209884623	1.05316934344416	-5.36301415722486	8.1844588770842e-08	5.13737524678008e-07
ENSG00000015285.11	39.2770418408336	-7.09979444964512	1.5942342384481	-4.4534198792245	8.45132536401407e-06	3.64711054875577e-05
ENSG00000015479.20	296.135467685707	-1.90382840140872	0.42939343115544	-4.43376228715416	9.26027266284238e-06	3.96709009413617e-05
ENSG00000015532.10	265.648271348729	1.96899666790629	0.423752971167537	4.64656722637542	3.37504179364306e-06	1.57562446205361e-05
ENSG00000015676.18	1110.22057766153	1.92816154521979	0.341599244322571	5.64451349722259	1.65648986657421e-08	1.1705148855105e-07
ENSG00000016391.11	105.727216707376	4.37296231252959	0.556788609056279	7.85390045953253	4.03294404669877e-15	8.18190429200119e-14
ENSG00000016402.14	12.5840379507719	5.89010332039758	1.74898413327964	3.36772827627238	0.000757902535650717	0.00215783242565624
ENSG00000016864.19	111.266910412556	-1.64683131079818	0.475425680617066	-3.46390903549997	0.000532386508146206	0.0015711985834717
ENSG00000017427.17	37.3458003560593	-8.47590759357321	1.60424155389981	-5.28343600935209	1.26783161887683e-07	7.71205524727278e-07
ENSG00000017797.13	359.010172053104	-1.32358804041046	0.377787037050667	-3.50352953013828	0.000459135745106477	0.00137533142826244
ENSG00000018189.13	101.171164852456	-1.60537198743441	0.501340567418135	-3.20215855601304	0.00136401897290529	0.00366704812395477
ENSG00000018280.17	20.407383836793	-2.14095398489438	0.943462398131183	-2.26925205406722	0.0232530023965368	0.0452042962966263
ENSG00000018408.15	44.8808117333283	6.14101558908962	1.04842062677591	5.85739676638602	4.70178899714971e-09	3.62341418981446e-08
ENSG00000018510.18	314.706309365945	-2.44148265237646	0.410948353468342	-5.94109364782878	2.83126806248015e-09	2.26510441719297e-08
ENSG00000018610.15	150.715849256586	1.25541832677699	0.466362396736701	2.69193729074553	0.00710383011464812	0.0159733081000711
ENSG00000018625.15	268.510824607971	7.55579542299106	0.701625994127011	10.7689787525507	4.82321339225536e-27	3.60338408239802e-25
